cm-1,alpha-n
12562.98980078125,3.0850498148310224e-05
12593.8452734375,3.132434013852016e-05
12624.70074609375,3.179818212872996e-05
12655.55621875,3.264678706734894e-05
12686.411691406249,3.312066474380607e-05
12717.2671640625,3.359454242026319e-05
12748.12263671875,3.44771971367381e-05
12778.978109375,3.496803597668185e-05
12809.83358203125,3.5425023862146736e-05
12840.6890546875,3.593549396157232e-05
12871.544527343747,3.6409443010523824e-05
12902.4,3.64940767692651e-05
12933.3124375,3.659839276784147e-05
12964.16791015625,3.707237750304017e-05
12995.0233828125,3.71739456605828e-05
13025.87885546875,3.726139098579923e-05
13056.734328125,3.7752340708011026e-05
13087.58980078125,3.783698721184071e-05
13118.4452734375,3.794141919072033e-05
13149.30074609375,3.800914149181942e-05
13180.15621875,3.7704391136873856e-05
13211.01169140625,3.779188871695225e-05
13241.8671640625,3.7876547965870224e-05
13272.72263671875,3.796120721478806e-05
13303.578109375,3.7642335302025264e-05
13334.43358203125,3.774393404777977e-05
13365.2890546875,3.7405271561931605e-05
13396.14452734375,3.750969334474059e-05
13427.0,3.757743093994562e-05
13457.8124375,3.72556773627221e-05
13488.66791015625,3.6919767815943e-05
13519.5233828125,3.656411867643165e-05
13550.37885546875,3.58189490507887e-05
13581.234328125,3.4212634594165564e-05
13612.08980078125,3.302704824684304e-05
13642.9452734375,3.0130830169812157e-05
13673.80074609375,2.8083572619363217e-05
13704.65621875,2.5576715714860398e-05
13735.51169140625,2.3510252590878257e-05
13766.3671640625,2.1411524001399636e-05
13797.22263671875,2.0174940732331535e-05
13828.078109375,1.8938357463263302e-05
13858.93358203125,1.7686165284575245e-05
13889.7890546875,1.6856067488651704e-05
13920.64452734375,1.558550963774828e-05
13951.5,1.4756521939014162e-05
13982.3124375,1.3485868499948747e-05
14013.16791015625,1.2638766207238295e-05
14044.0233828125,1.2233077302111408e-05
14074.87885546875,1.1385911283959671e-05
14105.734328125,1.096232827488374e-05
14136.58980078125,1.055648260517084e-05
14167.4452734375,1.0149812328246184e-05
14198.30074609375,9.709252861577693e-06
14229.15621875,9.285637989781185e-06
14260.01169140625,8.862689686101731e-06
14290.8671640625,8.439042951584384e-06
14321.72263671875,8.472934690345873e-06
14352.578109375,8.03294620363245e-06
14383.43358203125,7.609267606394397e-06
14414.2890546875,7.626214750283903e-06
14445.14452734375,7.186129400899664e-06
14476.0,7.220026237696332e-06
14506.9124375,6.7624189409409015e-06
14537.76791015625,6.796826855777707e-06
14568.6233828125,6.796826855777707e-06
14599.478855468751,6.813776548684871e-06
14630.334328125,6.373563748417803e-06
14661.18980078125,6.390514715833795e-06
14692.0452734375,6.407465683249785e-06
14722.90074609375,6.407947447586871e-06
14753.75621875,6.424899689511691e-06
14784.61169140625,6.44185193143651e-06
14815.4671640625,6.4592897612249005e-06
14846.32263671875,6.018498333949799e-06
14877.178109375,6.018498333949799e-06
14908.03358203125,6.035905575526311e-06
14938.8890546875,6.035905575526311e-06
14969.74452734375,6.069815157411262e-06
15000.6,6.087227497023088e-06
