cm-1,absorption
13612.08980078125,0.024852922151285334
13642.9452734375,0.02267351205494185
13673.80074609375,0.021131356372733893
13704.65621875,0.019245083306892743
13735.51169140625,0.01769018253640207
13766.3671640625,0.01610979158934598
13797.22263671875,0.01517940014470812
13828.078109375,0.01424900870007026
13858.93358203125,0.013305872167149685
13889.7890546875,0.012681362841296874
13920.64452734375,0.011725481220093594
13951.5,0.011100971894240782
13982.3124375,0.0101450902730375
14013.16791015625,0.009507835858901978
14044.0233828125,0.009201953740116928
14074.87885546875,0.008564699325981407
14105.734328125,0.008246072118913648
14136.58980078125,0.007940190000128597
14167.4452734375,0.007634307881343547
14198.30074609375,0.007302935585993075
14229.15621875,0.006984308378925315
14260.01169140625,0.006665681171857554
14290.8671640625,0.006347053964789792
14321.72263671875,0.006372544141355214
14352.578109375,0.0060411718460047425
14383.43358203125,0.005722544638936983
14414.2890546875,0.005735289727219692
14445.14452734375,0.005403917431869222
14476.0,0.005429407608434642
14506.912437500001,0.005085290224801461
14537.76791015625,0.005110780401366881
14568.6233828125,0.005110780401366881
14599.478855468751,0.005123525489649592
14630.334328125,0.0047921531942991214
14661.18980078125,0.004804898282581831
14692.0452734375,0.004817643370864541
14722.90074609375,0.004817643370864541
14753.75621875,0.004830388459147253
14784.61169140625,0.004843133547429962
14815.4671640625,0.004855878635712673
14846.32263671875,0.004524506340362202
14877.178109375,0.004524506340362202
14908.03358203125,0.004537251428644912
14938.8890546875,0.004537251428644912
14969.74452734375,0.004562741605210333
15000.6,0.004575486693493044
